date,open,high,low,close,volume,amount
2019-05-10,7.7205772800,7.8319317600,7.4700297000,7.7298568200,19996154,165563911.0000
2019-05-13,7.6185023400,7.6741795800,7.5164274000,7.5721046400,13123277,107159389.0000
2019-05-14,7.5164274000,7.6556205000,7.4329115400,7.5442660200,12963893,105421333.0000
2019-05-15,7.6092228000,7.6463409600,7.5071478600,7.5999432600,12877960,105259242.0000
2019-05-16,7.5905869400,7.7309800400,7.5625083200,7.6935418800,12892642,105704298.0000
2019-05-17,7.7216205000,7.7309800400,7.4782724600,7.5157106200,12582639,101930334.0000
2019-05-20,7.5625083200,7.6280251000,7.3846770600,7.5625083200,14148973,113161994.0000
2019-05-21,7.5812274000,7.7029014200,7.5157106200,7.6373846400,10621051,86691041.0000
2019-05-22,7.6841823400,7.6935418800,7.5718678600,7.6280251000,7814985,63678397.0000
2019-05-23,7.5999464800,7.6186655600,7.4501938400,7.4969915400,11559754,93028716.0000
2019-05-24,7.5063510800,7.5625083200,7.4595533800,7.4782724600,7058784,56635387.0000
2019-05-27,7.4876320000,7.7309800400,7.4595533800,7.6654632600,13554376,110739952.0000
2019-05-28,7.6748228000,7.7309800400,7.5344297000,7.5625083200,11680590,95280875.0000
2019-05-29,7.5625083200,7.6467441800,7.4876320000,7.5905869400,11801678,95558203.0000
2019-05-30,7.5157106200,7.5812274000,7.4782724600,7.5250701600,8781644,70569316.0000
2019-05-31,7.5625083200,7.6748228000,7.5250701600,7.6186655600,10925248,89115663.0000
2019-06-03,7.6186655600,7.6748228000,7.5625083200,7.6654632600,11562056,94145747.0000
2019-06-04,7.6373846400,7.6748228000,7.4689129200,7.5063510800,11275614,90910651.0000
2019-06-05,7.3004412000,7.5812274000,7.3004412000,7.3472389000,12087724,96057746.0000
2019-06-06,7.4127556800,7.4127556800,7.2068458000,7.2162053400,9551795,74426974.0000
2019-06-10,7.2442839600,7.3472389000,7.0196550000,7.1881267200,15431586,118281151.0000
2019-06-11,7.2162053400,7.4314747600,7.0196550000,7.3940366000,20772419,161709169.0000
2019-06-12,7.3753175200,7.5063510800,7.3285198200,7.4876320000,15352691,122023258.0000
2019-06-13,7.4595533800,7.6186655600,7.3940366000,7.5625083200,12260291,98460403.0000
2019-06-14,7.5157106200,7.6373846400,7.4782724600,7.4876320000,12808593,103064460.0000
2019-06-17,7.5250701600,7.5812274000,7.4689129200,7.5063510800,10039623,80719582.0000
2019-06-18,7.4969915400,7.8994517600,7.4876320000,7.6280251000,22332064,183128598.0000
2019-06-19,7.7871372800,7.8620136000,7.5625083200,7.5999464800,17933856,146928134.0000
2019-06-20,7.5718678600,7.7871372800,7.5063510800,7.6373846400,18216508,148485781.0000
2019-06-21,7.6467441800,7.7684182000,7.6280251000,7.6467441800,15994768,131420005.0000
2019-06-24,7.6748228000,7.7309800400,7.6093060200,7.6748228000,10556879,86394156.0000
2019-06-25,7.6280251000,7.6373846400,7.4127556800,7.5344297000,14001270,112479695.0000
2019-06-26,7.4595533800,7.5437892400,7.4595533800,7.4969915400,8989211,72050804.0000
2019-06-27,7.5157106200,7.5625083200,7.3753175200,7.4127556800,16461014,130894553.0000
2019-06-28,7.4314747600,7.4595533800,7.3191602800,7.3472389000,9696566,76456152.0000
2019-07-01,7.4876320000,7.5063510800,7.3472389000,7.4127556800,26716072,211460513.0000
2019-07-02,7.4127556800,7.4595533800,7.3659579800,7.4221152200,17981747,142419985.0000
2019-07-03,7.4408343000,7.4689129200,7.2442839600,7.4595533800,22160655,174631078.0000
2019-07-04,7.3940366000,7.4876320000,7.2442839600,7.2817221200,23346947,183038186.0000
2019-07-05,7.3098007400,7.4314747600,7.2349244200,7.3846770600,16504097,129478549.0000
2019-07-08,7.3659579800,7.3846770600,7.1974862600,7.2630030400,13628434,105734611.0000
2019-07-09,7.2536435000,7.3472389000,7.2442839600,7.2723625800,9355481,72788712.0000
2019-07-10,7.2442839600,7.3004412000,7.2162053400,7.2349244200,9089292,70341717.0000
2019-07-11,7.2349244200,7.3004412000,7.1506885600,7.2162053400,8589776,66376600.0000
2019-07-12,7.2162053400,7.2536435000,7.1694076400,7.2068458000,6745822,51977369.0000
2019-07-15,7.1881267200,7.3378793600,7.0664527000,7.2536435000,13623838,105132106.0000
2019-07-16,7.2723625800,7.3098007400,7.2068458000,7.2723625800,9763110,75617334.0000
2019-07-17,7.2536435000,7.3285198200,7.1974862600,7.2442839600,11298832,87683680.0000
2019-07-18,7.2442839600,7.2630030400,7.1132504000,7.1132504000,9638741,73923022.0000
2019-07-19,7.1319694800,7.3004412000,7.1226099400,7.1881267200,11531145,88948358.0000
2019-07-22,7.1600481000,7.2255648800,7.0664527000,7.1319694800,11201550,85850425.0000
2019-07-23,7.1226099400,7.3472389000,7.1226099400,7.3285198200,12925545,100305380.0000
2019-07-24,7.3659579800,7.3940366000,7.2910816600,7.3191602800,10516676,82445112.0000
2019-07-25,7.3191602800,7.4501938400,7.2817221200,7.4127556800,11408994,90158746.0000
2019-07-26,7.4314747600,7.4689129200,7.3940366000,7.4595533800,9755348,77465483.0000
2019-07-29,7.4595533800,7.4969915400,7.3753175200,7.4689129200,7910139,62884263.0000
2019-07-30,7.4408343000,7.5999464800,7.4314747600,7.5531487800,9452688,76208866.0000
2019-07-31,7.4876320000,7.5344297000,7.4221152200,7.4314747600,9510904,75938867.0000
2019-08-01,7.4782724600,7.5250701600,7.3940366000,7.4595533800,10170154,81180783.0000
2019-08-02,7.3940366000,7.5250701600,7.3472389000,7.4408343000,11212835,89235812.0000
2019-08-05,7.4221152200,7.4969915400,7.2536435000,7.2723625800,9148051,71973460.0000
2019-08-06,7.1881267200,7.4408343000,7.0477336200,7.3004412000,17228189,132781140.0000
2019-08-07,7.3098007400,7.3753175200,7.1132504000,7.2255648800,12115500,94032815.0000
2019-08-08,7.2910816600,7.3004412000,7.1974862600,7.2068458000,7997090,61852217.0000
2019-08-09,7.2349244200,7.2630030400,7.0196550000,7.0477336200,10122400,77160398.0000
2019-08-12,7.0383740800,7.1787671800,6.9541382200,7.1506885600,9662113,72903591.0000
2019-08-13,7.1038908600,7.2162053400,7.0570931600,7.0851717800,6515996,49563734.0000
2019-08-14,7.1694076400,7.2349244200,7.1132504000,7.1881267200,8500243,65337886.0000
2019-08-15,7.1038908600,7.2723625800,7.0477336200,7.2349244200,7529497,57731255.0000
2019-08-16,7.2630030400,7.3191602800,7.1881267200,7.2349244200,7631311,59269396.0000
2019-08-19,7.2630030400,7.5344297000,7.2536435000,7.5063510800,17119125,136690763.0000
2019-08-20,7.5157106200,7.6280251000,7.4689129200,7.5250701600,13340905,107369118.0000
2019-08-21,7.5157106200,7.6186655600,7.4876320000,7.5812274000,12623047,101975705.0000
2019-08-22,7.5344297000,7.5531487800,7.3191602800,7.4127556800,19538525,154742494.0000
2019-08-23,7.4221152200,7.4221152200,7.2536435000,7.2817221200,15636897,121958078.0000
2019-08-26,7.1787671800,7.1974862600,7.0102954600,7.1226099400,16436929,124719231.0000
2019-08-27,7.1694076400,7.3565984400,7.1413290200,7.2442839600,14746989,114128039.0000
2019-08-28,7.2068458000,7.2442839600,7.0945313200,7.1226099400,15278156,116758833.0000
2019-08-29,7.1694076400,7.1787671800,7.0570931600,7.1600481000,11625545,88441774.0000
2019-08-30,7.1694076400,7.3472389000,7.1132504000,7.1974862600,17953637,138282030.0000
2019-09-02,7.1694076400,7.2817221200,7.1319694800,7.2349244200,14230694,110019156.0000
2019-09-03,7.2162053400,7.2630030400,7.1506885600,7.2068458000,13762584,105755729.0000
2019-09-04,7.1974862600,7.2910816600,7.1413290200,7.2817221200,16759737,129476903.0000
2019-09-05,7.2910816600,7.5905869400,7.2630030400,7.5718678600,30092302,240708959.0000
2019-09-06,7.5999464800,7.6280251000,7.5250701600,7.5812274000,21489485,173977620.0000
2019-09-09,7.6748228000,7.6841823400,7.5063510800,7.5812274000,23918896,193648427.0000
2019-09-10,7.5812274000,7.6093060200,7.5250701600,7.5718678600,16418290,132485952.0000
2019-09-11,7.5531487800,7.5812274000,7.4033961400,7.4221152200,14741917,117670444.0000
2019-09-12,7.4221152200,7.4689129200,7.3565984400,7.4314747600,13288914,105026975.0000
2019-09-16,7.4501938400,7.4595533800,7.3191602800,7.3565984400,12530867,98814137.0000
2019-09-17,7.3565984400,7.3565984400,7.1226099400,7.1881267200,16146842,124744592.0000
2019-09-18,7.1881267200,7.2536435000,7.1694076400,7.2162053400,11756793,90621893.0000
2019-09-19,7.2442839600,7.2536435000,7.1319694800,7.2162053400,13357621,102456963.0000
2019-09-20,7.2255648800,7.2349244200,7.1694076400,7.2162053400,11507650,88558702.0000
2019-09-23,7.2162053400,7.2255648800,7.0758122400,7.1226099400,14870515,113233132.0000
2019-09-24,7.1319694800,7.1974862600,7.0758122400,7.1038908600,12474293,95082376.0000
2019-09-25,7.0758122400,7.0945313200,6.8699023600,6.8979809800,19802695,147455255.0000
2019-09-26,6.9167000600,6.9915763800,6.7950260400,6.8792619000,12631439,93195454.0000
2019-09-27,6.8792619000,6.9260596000,6.8231046600,6.8324642000,9378074,68724516.0000
2019-09-30,6.8324642000,6.8699023600,6.7763069600,6.8324642000,7668380,55832715.0000
2019-10-08,6.8418237400,6.8792619000,6.7950260400,6.8324642000,8738194,63801036.0000
2019-10-09,6.8137451200,6.8511832800,6.7763069600,6.7950260400,9920670,72143477.0000
2019-10-10,6.8137451200,7.0477336200,6.8137451200,6.9915763800,17399390,129256151.0000
2019-10-11,6.9915763800,7.0009359200,6.8792619000,6.9447786800,8749634,64825091.0000
2019-10-14,6.9634977600,7.0383740800,6.9634977600,6.9634977600,8101088,60590598.0000
2019-10-15,6.9822168400,6.9822168400,6.8605428200,6.8699023600,7061800,51995186.0000
2019-10-16,6.8886214400,6.9354191400,6.8231046600,6.8231046600,7222320,52911817.0000
2019-10-17,6.8418237400,6.8511832800,6.7950260400,6.8231046600,5053008,36815813.0000
2019-10-18,6.8324642000,6.8418237400,6.7575878800,6.7856665000,8121603,58937895.0000
2019-10-21,6.7856665000,6.7856665000,6.5610375400,6.7201497200,18879510,134111055.0000
2019-10-22,6.6171947800,6.7107901800,6.6078352400,6.7014306400,8732531,62102544.0000
2019-10-23,6.7107901800,6.7107901800,6.6078352400,6.6265543200,8461800,60202557.0000
2019-10-24,6.6265543200,6.6546329400,6.5797566200,6.5984757000,8120288,57316574.0000
2019-10-25,6.5891161600,6.7014306400,6.5703970800,6.7014306400,10286491,72971521.0000
2019-10-28,6.7107901800,7.0383740800,6.6546329400,7.0102954600,19017276,139279511.0000
2019-10-29,7.0102954600,7.1413290200,6.9167000600,7.0477336200,17393699,131046232.0000
2019-10-30,6.9822168400,6.9915763800,6.8511832800,6.8792619000,11556009,85268643.0000
2019-10-31,6.8792619000,7.0664527000,6.8511832800,6.9822168400,14311258,106664782.0000
2019-11-01,6.9728573000,7.0290145400,6.8699023600,6.9260596000,15420158,114203392.0000
2019-11-04,6.9634977600,7.0758122400,6.9634977600,7.0196550000,14296678,107356314.0000
2019-11-05,7.0383740800,7.3378793600,6.9822168400,7.3004412000,25768541,198657107.0000
2019-11-06,7.2723625800,7.6280251000,7.2162053400,7.3940366000,36500755,291019114.0000
2019-11-07,7.4221152200,7.5063510800,7.3285198200,7.4127556800,19482925,154200001.0000
2019-11-08,7.4782724600,7.4876320000,7.3472389000,7.3940366000,18780335,148394467.0000
2019-11-11,7.3940366000,7.5437892400,7.3191602800,7.3472389000,23215436,183944521.0000
2019-11-12,7.3472389000,7.5063510800,7.2349244200,7.4595533800,15360616,121075738.0000
2019-11-13,7.4782724600,7.5437892400,7.4033961400,7.4689129200,15651123,124776653.0000
2019-11-14,7.4782724600,7.5344297000,7.4221152200,7.5157106200,16426654,131247772.0000
2019-11-15,7.5157106200,8.0304853200,7.3659579800,7.9556090000,42909677,356061652.0000
2019-11-18,7.9743280800,8.3112715200,7.9743280800,8.1427998000,57784869,504403576.0000
2019-11-19,8.1895975000,8.2363952000,8.0024067000,8.2083165800,24814562,216291349.0000
2019-11-20,8.1989570400,8.3487096800,8.1521593400,8.2551142800,21722756,191370334.0000
2019-11-21,8.2363952000,8.4516646200,8.1427998000,8.4235860000,27785957,248266370.0000
2019-11-22,8.4142264600,8.4891027800,8.1427998000,8.2738333600,34831414,309230642.0000
2019-11-25,8.3206310600,8.4516646200,8.2738333600,8.3861478400,20869498,186447641.0000
2019-11-26,8.4235860000,8.6294958800,8.2831929000,8.5452600200,47412995,430345801.0000
2019-11-27,8.5546195600,8.5546195600,8.2738333600,8.4610241600,33840167,304819819.0000
2019-11-28,8.4610241600,8.4610241600,8.1521593400,8.2925524400,18357903,162404538.0000
2019-11-29,8.2457547400,8.3393501400,8.1427998000,8.2738333600,10554163,92964375.0000
2019-12-02,8.2270356600,8.3112715200,8.1334402600,8.1708784200,14458350,126442134.0000
2019-12-03,8.1615188800,8.2738333600,8.1053616400,8.2176761200,14692683,129075838.0000
2019-12-04,8.2270356600,8.2551142800,8.1427998000,8.2083165800,7595520,66598308.0000
2019-12-05,8.2363952000,8.3861478400,8.1615188800,8.3112715200,11233712,99433847.0000
2019-12-06,8.2925524400,8.3674287600,8.2457547400,8.3206310600,10324908,91736836.0000
2019-12-09,8.3112715200,8.3861478400,8.1802379600,8.2083165800,9602607,84554351.0000
2019-12-10,8.2176761200,8.2644738200,8.1427998000,8.2176761200,15324312,133980978.0000
2019-12-11,8.2270356600,8.2270356600,7.9649685400,8.0772830200,16018006,137858403.0000
2019-12-12,8.0772830200,8.1147211800,7.9930471600,8.0304853200,6464280,55546800.0000
2019-12-13,8.0398448600,8.2738333600,8.0304853200,8.2270356600,15126303,132074809.0000
2019-12-16,8.2270356600,8.5920577200,8.1802379600,8.5733386400,33404612,301391493.0000
2019-12-17,8.4797432400,8.6014172600,8.4797432400,8.5452600200,20450433,186618636.0000
2019-12-18,8.5171814000,8.5733386400,8.3861478400,8.4703837000,14912796,134980115.0000
2019-12-19,8.4891027800,8.6107768000,8.4235860000,8.5078218600,15092253,137191616.0000
2019-12-20,8.5078218600,8.6388554200,8.4984623200,8.5826981800,16311414,149510462.0000
2019-12-23,8.5826981800,8.7511699000,8.5078218600,8.5078218600,16435568,151074131.0000
2019-12-24,8.5359004800,8.6294958800,8.3580692200,8.6107768000,17185001,155889568.0000
2019-12-25,8.6388554200,8.6575745000,8.5171814000,8.5920577200,11005053,100957046.0000
2019-12-26,8.6014172600,8.7324508200,8.5920577200,8.6107768000,10527217,97307971.0000
2019-12-27,8.6482149600,8.8728439200,8.6201363400,8.7792485200,18768284,175704207.0000
2019-12-30,8.7979676000,9.0974728800,8.7043722000,9.0881133400,26530763,254387609.0000
2019-12-31,9.0787538000,9.8555956200,9.0319561000,9.5841689600,66602782,674395692.0000
